"Date","texted","retweets","favorites"
2016-07-19,"CHICAGO cierre diurno   -13,13 (381,82)  -6,00 (134,55)  -4,23 (153,57)     Reuters",2,0
2016-07-19,"DGLD Baidu, Inc. Ideas See Here       ",0,0
2016-07-19,"I beat 100% of people trading , ranking . Holy shit!! The Trading Game:  ",0,0
2016-07-19,"Learning a winning stock trading strategy is EASY with Tim Sykes     ",0,0
2016-07-19,"More pain for the grains as the dollar gains.      ",0,0
2016-07-19,"Nasty Reversal in  from yesterday Close. pic.twitter.com/rUBzk27eap",1,1
2016-07-19,"Soft commodities down again from    ",0,0
2016-07-19,"Still watching  . Interested in an entry near 320-325 pic.twitter.com/FtWzXNWh5c",0,0
2016-07-19,"The Trading Game     pic.twitter.com/OXjpfJC4z7",0,0
2016-07-19,"The Trading Game     pic.twitter.com/ribzeTUfsW",1,0
2016-07-20,"      Any Update on the Grains?      ",0,0
2016-07-20,"  just poked slightly lower low. Not convinced it doesn't need more time/price; but still bullish 83.pic.twitter.com/oLsQkPq71L",0,2
2016-07-20,"  made an interesting drop to slightly lower low & July S1.  I still like it 83, looking for entry.pic.twitter.com/b7UckDlrjM",1,3
2016-07-20," and  belong in the parking lots.",0,2
2016-07-20," Markets Report - July 20, 2016         ",0,0
2016-07-20,":( some AUG 20 Calls traded yesterday I believe on this poor  too.",0,1
2016-07-20,"Chicago Agriculture Commodities Finished Lower: Chicago Agriculture Commodities Finished Lower , ,  ",0,0
2016-07-20,"Chicago Agriculture Commodities Finished Lower: Chicago Agriculture Commodities Finished Lower , ,   ",0,0
2016-07-20,"CHICAGO apertura diurno   +2,11 (383,93)  +0,89 (135,43)  -0,18 (153,39)     Reuters",2,0
2016-07-20,"CHICAGO cierre diurno   -6,98 (374,84)  -1,67 (132,87)  -1,84 (151,74)     Reuters",2,0
2016-07-20,"Could   disappoint, go bearish instead? Well, yes, but .83 is a good line I'll use to decidepic.twitter.com/o6o4nqwsFo",2,3
2016-07-20,"End of the Day Agriculture Report - 7/19/2016    ",0,0
2016-07-20,"End of the Day Agriculture Report - 7/19/2016     ",0,0
2016-07-20,"Grain ETN  broke support at .32 reaching all-time low. Also, breakdowns by , , .twitter.com/7XXnb4Mie2",0,0
2016-07-20,"Nasty Candle on the Daily for  all   ect down today.  SEPT 82.50 Put buyers today traded over 5K+",0,0
2016-07-20,"So   worth starting to watch again for potential buy entry, for another (better) bounce. As long as 83 ",0,0
2016-07-20,"The Daily Shot; July 20 - Global  Currents  Also       ",0,0
2016-07-20,"The Daily Shot; July 20 - Global  Currents  Also        ",0,0
2016-07-21," 求 Downward trend on    - down -18.59% rel to S&amp;P in 1 ↙ via  pic.twitter.com/FKRAjbAJ0s",0,2
2016-07-21," Markets Report - July 20, 2016        ",0,0
2016-07-21," Markets Report - July 20, 2016         ",0,0
2016-07-21," Markets Report - July 21, 2016         ",0,0
2016-07-21," pairstrade now: short  against long  spread,positive  via ",0,0
2016-07-21,", ,  are not for the bulls.",0,0
2016-07-21,"4500/2700  Aug 19/20 calls went up in 2 blocks on the CBOE marked spread:  ",0,0
2016-07-21,"CHICAGO apertura diurno   +0,18 (375,02)  -1,08 (131,79)  -0,37 (151,37)     Reuters",1,0
2016-07-21,"CHICAGO cierre diurno   +1,93 (376,77)  -1,28 (131,59)  +1,75 (153,48)     Reuters",2,0
2016-07-21,"Downward trend on    - down -18.59% rel to S&P in 1 month -  pic.twitter.com/gwx1BnMYqF",0,0
2016-07-21,"This is a position swing perspective on  , & whenever its next leg up, want to see it > daily BB midline. ",0,0
2016-07-21,"Tweeted about   yesterday, please see those tweets for more. Overall liking as long as 83pic.twitter.com/MjxE8V1OXM",0,1
2016-07-22," -ed. pic.twitter.com/rTTWWXWqAc",0,0
2016-07-22," Global corning? ;-)  ",0,0
2016-07-22," Killin It:                  ",4,0
2016-07-22," Markets Report - July 21, 2016        ",2,0
2016-07-22," Markets Report - July 21, 2016         ",0,0
2016-07-22," Markets Report - July 22, 2016         ",0,0
2016-07-22," Uptrend Finally Broken    ",0,0
2016-07-22,"Bull Thesis 4 :             ",1,1
2016-07-22,"CHICAGO apertura diurno   -11,02 (365,75)  -2,85 (128,74)  -3,86 (149,72)     Reuters",3,0
2016-07-22,"CHICAGO cierre diurno   -9,83 (366,94)  +0,30 (131,89)  +2,76 (156,42)     Reuters",2,0
2016-07-22,"closed this short  against long   for small profit",0,0
2016-07-22,"Farmland Outlook: Still Overcast - Bezek's Daily Briefing       ",0,0
2016-07-22,"Futures Trade Idea: Corn   ",0,1
2016-07-22,"is  Knee high?",0,1
2016-07-22,"Why's it so miserably hot? Blame corn sweat   via   - UHGGHGHHh.",0,0
2016-07-23,"  Jason Bonds Millionaire Roadmap trading mentoring program sign up for details!!   ",0,0
2016-07-23," Markets Report - July 22, 2016        ",0,0
2016-07-23," Markets Report - July 22, 2016         ",0,0
2016-07-23," Uptrend Finally Broken   ",0,0
2016-07-23,"Futures Trade Idea: Corn   ",0,0
2016-07-23,"I want some  and !",0,0
2016-07-23,"Learning a winning stock trading strategy is EASY with Tim Sykes     ",0,0
2016-07-23,"Um, I was unaware that  did this on Friday. That is one ooh-la-la candlestick. pic.twitter.com/rfdEqn4IxI",0,0
2016-07-24,"    :           ",0,0
2016-07-24,"   This stock trader is in it 2 win it - he wants U right along with him *FREE TRIAL* !!   ",0,0
2016-07-24,"  Jason Bonds Millionaire Roadmap trading mentoring program sign up for details!!   ",0,0
2016-07-24,"corn   ",0,1
2016-07-24,"Follow CORN ? Keep updated and enter to win a iPad!  Register Here      ",0,0
2016-07-24,"New Post - ""U.S. Corn & Soybeans Weekly Outlook""    by   .twitter.com/oXxGexfdXW",12,6
2016-07-25,"'ETF Tracking Commodity  Puts In Bottoming Tail, Upside Likely' says this Verified Trader.  ",0,0
2016-07-25,"  Jason Bonds Millionaire Roadmap trading mentoring program sign up for details!!   ",0,0
2016-07-25," if she goes any lower I would be surprised.  Open mind, no crystal ball.",0,0
2016-07-25,"BBBY Blue Buffalo Pet Products, Inc. Company Info See Here     .TO  ",0,0
2016-07-25,"Check out these 2  for today:  trade:  .  trade:  .",0,0
2016-07-25,"CHICAGO apertura diurno   -1,47 (365,47)  -0,30 (134,25)  +1,01 (166,43)     Reuters",3,0
2016-07-25,"CHICAGO cierre diurno   -7,79 (359,10)  +0,00 (131,89)  +0,73 (156,95)     Reuters",2,0
2016-07-25,"CORN Chesapeake Energy Corp. Exchange See Here       ",0,1
2016-07-25,"CORN Chipotle Mexican Grill Inc. 52Wk High See Here       ",0,0
2016-07-25,"CORN First Majestic Silver Corp. Volume See Here       ",0,1
2016-07-25,"CORN PowerShares DB Commodity Index Tracking Fund Short Sales See Here       ",0,0
2016-07-25,"CORN VelocityShares 3x Inverse Crude Oil ETN Stock Message Board See Here       ",0,0
2016-07-25,"Don't Just Eat Corn,  It  (Upside Alert)   ",0,0
2016-07-25,"Don't Just Eat Corn, Trade It  (Upside Alert)     Trading  ",0,0
2016-07-25,"NFLX Biostar Pharmaceuticals, Inc. Volume See Here       ",0,0
2016-07-25,"TWTR Teucrium Corn Fund Dividend See Here       ",0,0
2016-07-26," 求 Downward trend on      - down -15.24% in 1 ↙ via  pic.twitter.com/aAuRwZDwuY",0,0
2016-07-26,"   This stock trader is in it 2 win it - he wants U right along with him *FREE TRIAL* !!   ",0,0
2016-07-26,"  has continued more sideways than down. Expecting turn up eventually (so long as 83.)pic.twitter.com/2dPMDUaNqO",0,1
2016-07-26," really strong (and expected) recovery.  imho is a buy at those levels. Disappointed by  weakness, but it's a downtrend so.",0,0
2016-07-26,"ABX.TO Basic Energy Services Inc. Ex-Div Date See Here    .TO   ",0,0
2016-07-26,"Agriculture Markets Report - July 25, 2016        ",0,0
2016-07-26,"Agriculture Markets Report - July 25, 2016         ",0,0
2016-07-26,"AMD Broadcom Ltd. EOD Data See Here       ",0,0
2016-07-26,"ASML Apple, Inc. E.P.S. See Here       ",0,0
2016-07-26,"CHICAGO apertura diurno   +3,31 (362,16)  -0,49 (133,86)  -1,75 (165,88)     Reuters",1,0
2016-07-26,"CHICAGO cierre diurno   +3,03 (361,89)  -0,89 (130,91)  -5,14 (152,47)     Reuters",2,0
2016-07-26,"CORN Akamai Technologies, Inc. Ask Size See Here       ",0,0
2016-07-26,"CORN Anavex Life Sciences Corp. Day High See Here       ",0,0
2016-07-26,"CORN Ascent Solar Technologies, Inc. Prev Close See Here      .TO ",0,0
2016-07-26,"CORN Celgene Corp. % Change See Here       ",0,0
2016-07-26,"CORN Cenovus Energy Inc. Bid See Here       ",0,0
2016-07-26,"Downward trend on      - down -15.24% in 1 month -  pic.twitter.com/hmWXMt6bKh",0,0
2016-07-26,"DWTI AbbVie Inc. % Change See Here       ",0,0
2016-07-26,"GEVO Blue Dolphin Energy Co. % Change See Here       ",0,0
2016-07-26,"GPRO Anavex Life Sciences Corp. Last Price See Here       ",0,0
2016-07-26,"HAL Direxion Daily Energy Bear 3x Shares Change See Here       ",0,0
2016-07-26,"I can't confirm that   has finished its consolidation, but it's making a constructive move up today. 4-hour:pic.twitter.com/Clpbs7qvdN",0,1
2016-07-26,"Learning a winning stock trading strategy is EASY with Tim Sykes     ",0,0
2016-07-26,"Money Managers Add To Crude Shorts And Have Record Long Exposure To The Dow         ",2,2
2016-07-26,"TRN SPDR Dow Jones Industrial Average ETF % Change See Here       ",0,0
2016-07-26,"TSLA Comstock Metals Ltd. Company Info See Here       ",0,0
2016-07-27,"    :  ",0,3
2016-07-27,"  also working on a support test & turn, but P&F not turned bullish yet. Needs stay 83pic.twitter.com/iQCuKlyFIV",0,0
2016-07-27,"  Jason Bonds Millionaire Roadmap trading mentoring program sign up for details!!   ",0,0
2016-07-27," Markets Report - July 27, 2016         ",0,0
2016-07-27,"CHICAGO apertura diurno   +4,87 (366,76)  +1,48 (132,38)  +1,65 (154,12)     Reuters",2,0
2016-07-27,"CORN Akamai Technologies, Inc. Investor Opinions See Here     .TO  ",0,0
2016-07-27,"CORN Capital Sr Living Corp. Ex-Div Date See Here       ",0,0
2016-07-27,"CORN Diamond Offshore Drilling, Inc. Dividend See Here       ",0,0
2016-07-27,"CORN Digital Ally Inc. Ex-Div Date See Here       ",0,0
2016-07-27,"CORN Walt Disney Co. % Change See Here       ",0,0
2016-07-27,"GG EXACT Sciences Corp. EOD Data See Here       ",0,0
2016-07-27,"JO Corelogic Inc. Company Info See Here       ",0,0
2016-07-27,"So I'm bullish   but know, whether P&F set on ""breakout"" or ""reversal"", must continue & confirm.pic.twitter.com/qH54YXbImg",0,0
2016-07-27,"The Trading Game     pic.twitter.com/cJrJlEoYk2",0,0
2016-07-27,"XBI PowerShares DB Commodity Index Tracking Fund Quotes See Here       ",0,0
2016-07-28,"   This stock trader is in it 2 win it - he wants U right along with him *FREE TRIAL* !!   ",0,0
2016-07-28,"  Jason Bonds Millionaire Roadmap trading mentoring program sign up for details!!   ",0,0
2016-07-28," Is A Sell On Earnings - 's          ",0,1
2016-07-28," Markets Report - July 27, 2016        ",2,0
2016-07-28,"Chicago Agriculture Commodities Finished Mixed: Chicago Agriculture Commodities Finished Mixed , ,   ",0,0
2016-07-28,"CHICAGO apertura diurno   -0,73 (366,57)  -0,79 (131,40)  -0,37 (152,01)     Reuters",1,1
2016-07-28,"CHICAGO cierre diurno   -2,39 (364,92)  -1,77 (130,41)  -1,65 (150,73)     Reuters",0,0
2016-07-29,"  Jason Bonds Millionaire Roadmap trading mentoring program sign up for details!!   ",0,0
2016-07-29," is trying really hard to make a positive divergence. pic.twitter.com/C37DgP5oMu",0,0
2016-07-29,"Chicago Agriculture Commodities Finish Lower: Chicago Agriculture Commodities Finish Lower , ,  ",0,0
2016-07-29,"Chicago Agriculture Commodities Finish Lower: Chicago Agriculture Commodities Finish Lower , ,   ",0,0
2016-07-29,"CHICAGO apertura diurno   +0,92 (365,84)  +0,69 (131,10)  -0,28 (150,45)     Reuters",2,0
2016-07-29,"CHICAGO cierre diurno   +9,83 (374,75)  +1,28 (131,69)  -0,92 (149,81)     Reuters",4,0
2016-07-29,"Commodities watch  if clears 19.06 which could put  on rev from multi-month lows",6,0
2016-07-29,"Is It Too Late To Invest In Farmland?            ",0,0
2016-07-29,"Learning a winning stock trading strategy is EASY with Tim Sykes     ",0,0
2016-07-29,"Similar potential pattern turn up in   which is currently up 0.74% - looking for higher highs:pic.twitter.com/eSAFECH9oE",0,0
2016-07-30,"   Teucrium Corn Fund   Correlation Histogram Share Database Information is provided ※",0,0
2016-07-30,"   This stock trader is in it 2 win it - he wants U right along with him *FREE TRIAL* !!   ",0,0
2016-07-30,"Learning a winning stock trading strategy is EASY with Tim Sykes     ",0,0
2016-07-31,"  Jason Bonds Millionaire Roadmap trading mentoring program sign up for details!!   ",0,0
2016-07-31,"CIEN VanEck Vectors Brazil Small-Cap ETF Change See Here      .TO ",0,0
2016-07-31,"I keep cautioning about .83 for  , personally I'm bullish only >that yearly Fib level.pic.twitter.com/ED7xudFSY8",0,1
2016-07-31,"New Post - ""U.S. Corn Production & Price Outlook For August""    by   pic.twitter.com/PKpfGosKEA",7,9
2016-07-31,"Similar interesting support test has been playing out in  , made low w/ pos divergence. Bullish (83)pic.twitter.com/SlldzAZCqq",1,0
2016-07-31,"The Latest Sentiment Indicator For Corn (ETF: , Futures: ) - NEUTRAL.  pic.twitter.com/5iUtIBNsLw",0,0
2016-08-01,"   This stock trader is in it 2 win it - he wants U right along with him *FREE TRIAL* !!   ",0,0
2016-08-01,"  part of commodities languishing today. Still using .83 as level to help gauge if it can turn up.pic.twitter.com/KWdVQXzb7W",2,5
2016-08-01," is testing it's lows and may fall off a cliff.   Good news for ethanol producers like  west coast premiumpic.twitter.com/5FJNiXjTWc",2,1
2016-08-01,"CHICAGO apertura diurno   -10,75 (364,00)  -2,07 (129,63)  +1,10 (150,91)     Reuters",2,0
2016-08-01,"CHICAGO cierre diurno   -14,24 (360,51)  -3,44 (128,25)  -0,64 (149,16)     Reuters",2,0
2016-08-01,"CORN  , Inc. Chart Read More       ",0,0
2016-08-01,"CORN Apple, Inc. Ask Size Read More       ",0,0
2016-08-01,"corn can't get out of its own way. 2014 lows coming soon?  ",2,1
2016-08-01,"CSCO  , Inc. Quotes Read More       ",0,1
2016-08-02,"  Jason Bonds Millionaire Roadmap trading mentoring program sign up for details!!   ",0,0
2016-08-02,"~it's prob still ok, but I want to get bigger exposure to grains in case they get dumped to a silly level in here  ",0,0
2016-08-02,"CHICAGO apertura diurno   -0,46 (360,05)  -0,10 (128,15)  +0,55 (149,72)     Reuters",1,0
2016-08-02,"CHICAGO cierre diurno   -3,67 (357,02)  -0,59 (127,66)  -1,75 (147,42)     Reuters",1,1
2016-08-02,"even Soybeans   retested Fib ~, but closed above.   actually >yest. Both w/ +div.pic.twitter.com/uL9Qr7HwxN",0,0
2016-08-02,"Expecting A Great 2016 Corn Crop   ",0,0
2016-08-02,"I stand corrected,   dug lower low today. Point same, on watch for pattern/trigger buy (so long as 83) ",0,0
2016-08-02,"Learning a winning stock trading strategy is EASY with Tim Sykes     ",0,0
2016-08-02,"Mosaic Q3: Lower Realized Potash Prices          ",2,1
2016-08-02,"Put on a couple of spreads this week. /. /. And shorted  at the open because I still have long  on",0,1
2016-08-02,"The Daily Shot; August 2 - Global Macro Currents        ",0,0
2016-08-03,"  Jason Bonds Millionaire Roadmap trading mentoring program sign up for details!!   ",0,0
2016-08-03,"CHICAGO apertura diurno   +1,65 (358,49)  -0,30 (127,36)  +0,64 (148,06)     Reuters",0,0
2016-08-03,"CHICAGO cierre diurno   +0,83 (357,66)  +0,30 (127,95)  +3,31 (150,73)     Reuters",2,0
2016-08-03,"CORN Agnico Eagle Mines Ltd. EOD Data Read More       ",0,0
2016-08-03,"CORN Alibaba Group Holding Ltd. Stock Forum Read More       ",0,0
2016-08-03,"CORN Baidu, Inc. Change Read More       ",0,0
2016-08-03,"ORCL  , Inc. Ask Read More      .TO ",0,0
2016-08-03,"The Daily Shot; August 2 - Global Macro Currents       ",0,0
2016-08-04," 求 Downward trend on    - down -19.63% rel to S&amp;P in 1 ↙ via  pic.twitter.com/myH5WHdhuV",1,1
2016-08-04,"    *Get Long These Agricultural ETFs For A Multi-Year Ride Higher* ",0,0
2016-08-04,"   This stock trader is in it 2 win it - he wants U right along with him *FREE TRIAL* !!   ",0,0
2016-08-04,"  Jason Bonds Millionaire Roadmap trading mentoring program sign up for details!!   ",0,0
2016-08-04,"Chicago Agriculture Commodities Finished Higher: Chicago Agriculture Commodities Finished Higher ,  ",0,0
2016-08-04,"Chicago Agriculture Commodities Finished Higher: Chicago Agriculture Commodities Finished Higher ,   ",0,0
2016-08-04,"CHICAGO apertura diurno   +2,30 (359,96)  -0,59 (127,36)  -0,37 (150,36)     Reuters",0,0
2016-08-04,"CHICAGO cierre diurno   +0,00 (357,66)  -1,67 (126,28)  -2,57 (148,34)     Reuters",1,2
2016-08-04,"Downward trend on    - down -19.63% rel to S&P in 1 month -  pic.twitter.com/Cpqp8I5TG8",0,0
2016-08-04,"machine learning AI & satellite imagery to predict crop yields  pic.twitter.com/RrzkTqOrxi",0,0
2016-08-04,"Tickers mentioned in Thursday's linkfest:           .twitter.com/w7rXvYsHff",1,0
2016-08-04,"US to benefit from widespread showers in next 15 days: 6%/7% of   prod. in drought areas",0,0
2016-08-05,"   This stock trader is in it 2 win it - he wants U right along with him *FREE TRIAL* !!   ",0,0
2016-08-05,"  Im buying today. If next week close below this one, Im out pic.twitter.com/hsJeUUCai9",0,1
2016-08-05,"  Liking the descending wedge and double bottom potential. Waiting for aug 12th report before goi  ",0,0
2016-08-05," Archives via             ",0,1
2016-08-05," is a good hedge against deflation; inflation not so much   pic.twitter.com/wx8vuIyyMY",0,0
